368	0.002202	-0.396782	0.0381956	skull	5.63E-08
369	0.0222221	-0.380249	0.0429666	skull	7.05E-08
370	0.0249589	-0.377972	-0.0976989	skull	6.23E-08
371	0.0236255	-0.374583	-0.0997126	skull	6.12E-08
372	0.0019805	-0.394843	-0.0969709	skull	6.14E-08
373	0.00182137	-0.391962	-0.0989286	skull	4.61E-08
374	0.0230251	-0.375137	0.0438935	skull	9.62E-08
375	0.0203129	-0.368978	-0.102162	skull	5.55E-08
376	0.0242015	-0.369387	-0.100181	skull	7.46E-08
377	0.00214575	-0.421491	-0.00111663	skull	6.37E-08
378	0.019763	-0.368957	0.0458906	skull	6.07E-08
379	0.023606	-0.369714	0.0444802	skull	9.01E-08
380	0.0202385	-0.363688	-0.101938	skull	5.70E-08
381	0.0243375	-0.363548	-0.0997799	skull	9.13E-08
382	0.0200701	-0.364171	0.0460273	skull	7.43E-08
383	0.0235986	-0.364655	0.0448908	skull	7.67E-08
384	0.0239569	-0.357602	-0.0986978	skull	1.05E-07
385	0.0202617	-0.359432	0.0462354	skull	6.08E-08
386	0.023754	-0.359595	0.0451104	skull	6.76E-08
387	0.0244195	-0.353235	-0.0951129	skull	1.11E-07
388	0.0249413	-0.351096	-0.0899949	skull	1.18E-07
389	0.021143	-0.347894	-0.0845203	skull	5.08E-08
390	0.0249681	-0.349469	-0.0858112	skull	1.08E-07
391	0.0234405	-0.347802	-0.0827175	skull	8.35E-08
392	0.020219	-0.354714	0.046286	skull	6.31E-08
393	0.0237109	-0.354439	0.0450116	skull	6.73E-08
394	0.0220229	-0.346217	-0.079681	skull	1.16E-07
395	0.0221185	-0.344746	-0.0762613	skull	1.32E-07
396	0.00224863	-0.420501	-0.0494312	skull	5.32E-08
397	0.0191325	-0.341989	-0.0716627	skull	6.34E-08
398	0.0224157	-0.343216	-0.0733083	skull	9.24E-08
399	0.0218532	-0.341432	-0.0704407	skull	1.11E-07
400	0.0198669	-0.349825	0.0459811	skull	5.92E-08
401	0.0231788	-0.349171	0.0446189	skull	7.28E-08
402	0.0226202	-0.343807	0.0438875	skull	9.52E-08
403	0.0222388	-0.338934	0.0429916	skull	7.11E-08
404	0.00202375	-0.420201	0.00389812	skull	7.04E-08
405	0.0205021	-0.332641	0.0409744	skull	4.56E-08
406	0.0235108	-0.335599	0.0414781	skull	4.91E-08
407	0.0242286	-0.332422	0.0394852	skull	5.21E-08
408	0.0215084	-0.325244	0.0330751	skull	5.64E-08
409	0.0245892	-0.326443	0.0334336	skull	5.43E-08
410	0.0248697	-0.324913	0.0316209	skull	5.45E-08
411	0.0236793	-0.328733	0.0367005	skull	8.83E-08
412	0.0204567	-0.322779	0.0321502	skull	5.83E-08
413	0.0242197	-0.322603	0.031013	skull	5.83E-08
414	0.0193775	-0.319648	0.0315591	skull	3.98E-08
415	0.0233593	-0.319397	0.0304516	skull	5.54E-08
416	0.0226395	-0.315184	0.029439	skull	2.80E-08
417	0.0215935	-0.308414	-0.00815675	skull	5.44E-08
418	0.0207461	-0.307	-0.00266275	skull	4.03E-08
419	0.0200485	-0.306805	0.0019175	skull	2.92E-08
420	0.020737	-0.305267	0.00727775	skull	1.45E-07
421	0.0217076	-0.304287	0.0132981	skull	1.71E-07
422	0.0226846	-0.305794	0.0184959	skull	1.05E-07
423	0.0229614	-0.309806	0.0249494	skull	5.16E-08
424	0.0267856	-0.414157	-0.0452262	skull	6.21E-08
425	0.0271389	-0.414142	-0.0409389	skull	5.79E-08
426	0.0271996	-0.415837	-0.0171315	skull	5.92E-08
